"FC"	"Gene.Name"	"Gene.ID"	"P.Value"	"dataset"
"3551"	-1.39960708362101	"DLEU7"	"220107"	0.0765092518842016	"M.Neutr.8h.1"
"34713"	-1.38282951998741	"DGCR6L"	"85359"	0.0479084529648487	"M.Neutr.8h.1"
"34261"	-1.36277872106226	"DEFB115"	"245929"	0.0946223499323012	"M.Neutr.8h.1"
"3417"	-1.53818435414598	"DEFA5"	"1670"	0.0250884261374823	"M.Neutr.8h.1"
"33252"	-1.42782403687928	"DCLK1"	"9201"	0.0964706570002857	"M.Neutr.8h.1"
"3140"	-1.34743812830202	"CXCL1"	"2919"	0.0643371301033032	"M.Neutr.8h.1"
"31161"	-1.34212920990765	"CTU1"	"90353"	0.0437980640149865	"M.Neutr.8h.1"
"30372"	-1.46893887169624	"CST7"	"8530"	0.031907259412448	"M.Neutr.8h.1"
"30142"	-1.30196627319359	"CSNK1A1L"	"122011"	0.0794782052169452	"M.Neutr.8h.1"
"2979"	-1.38270821416882	"CRYBA2"	"1412"	0.0999759738161817	"M.Neutr.8h.1"
"2949"	-1.35812428933746	"CRHBP"	"1393"	0.0855337336329974	"M.Neutr.8h.1"
"29041"	-1.51929477290729	"CPNE5"	"57699"	0.0469112662594921	"M.Neutr.8h.1"
"27941"	-1.32144869622153	"COL17A1"	"1308"	0.08129586287585	"M.Neutr.8h.1"
"26361"	-1.37619886888717	"CLEC6A"	"93978"	0.0915035480434768	"M.Neutr.8h.1"
"2629"	-1.37707050053038	"CLEC4C"	"170482"	0.0169254873640649	"M.Neutr.8h.1"
"26121"	-1.36805888437719	"CLEC12A"	"160364"	0.099146837416979	"M.Neutr.8h.1"
"2604"	-1.42143440940892	"CLDN4"	"1364"	0.0365689872646593	"M.Neutr.8h.1"
"25725"	-1.40572716505711	"CKB"	"1152"	0.045232072787923	"M.Neutr.8h.1"
"25531"	-1.33812456943556	"CIDEA"	"1149"	0.0974249740101721	"M.Neutr.8h.1"
"2507"	-1.36977854265717	"CHRM3"	"1131"	0.0774355702876817	"M.Neutr.8h.1"
"2485"	-1.47199352215624	"CHIT1"	"1118"	0.0355554895561336	"M.Neutr.8h.1"
"2368"	-1.38962377976942	"CEP170B"	"283638"	0.0576011148470647	"M.Neutr.8h.1"
"22771"	-1.34375540521214	"CDK5R1"	"8851"	0.054619406140839	"M.Neutr.8h.1"
"21593"	-1.61434684990647	"CD27"	"939"	0.00613503034064445	"M.Neutr.8h.1"
"21282"	-1.40654946661808	"CCT8L2"	"150160"	0.0428539310528315	"M.Neutr.8h.1"
"18983"	-1.32337052986531	"CASS4"	"57091"	0.0281231825369657	"M.Neutr.8h.1"
"18872"	-1.42269357399718	"CASP14"	"23581"	0.0404489638321528	"M.Neutr.8h.1"
"1801"	-1.42600669990977	"CAMK2A"	"815"	0.0180094925955566	"M.Neutr.8h.1"
"17792"	-1.58982247776069	"CALCB"	"797"	0.0666688935410609	"M.Neutr.8h.1"
"17121"	-1.58272690942144	"C8orf86"	"389649"	0.00528974544267843	"M.Neutr.8h.1"
"1607"	-1.32710475899858	"C2CD4A"	"145741"	0.0839379681802536	"M.Neutr.8h.1"
"14535"	-1.55958701909731	"C11orf80"	"79703"	0.0883746085742676	"M.Neutr.8h.1"
"12381"	-1.39864027152185	"BCL2L10"	"10017"	0.0861165388916378	"M.Neutr.8h.1"
"1228"	-1.3397858526547	"BCDIN3D"	"144233"	0.0750799817976273	"M.Neutr.8h.1"
"11962"	-1.34919998791568	"BANK1"	"55024"	0.0893193295638765	"M.Neutr.8h.1"
"11911"	-1.55949804315763	"BAIAP2L1"	"55971"	0.0451017771346841	"M.Neutr.8h.1"
"11563"	-1.34953012614228	"B3GLCT"	"145173"	0.0664811732691704	"M.Neutr.8h.1"
"11464"	-1.3221098624969	"AZU1"	"566"	0.00627441458486979	"M.Neutr.8h.1"
"10352"	-1.58951607682144	"ATP1A2"	"477"	0.0126430416979374	"M.Neutr.8h.1"
"9593"	-1.38636455329394	"ASMTL"	"8623"	0.0589620956633388	"M.Neutr.8h.1"
"9202"	-1.39942296218065	"ARSI"	"340075"	0.0298991208729305	"M.Neutr.8h.1"
"9191"	-1.33916414784267	"ARSH"	"347527"	0.0908845774646619	"M.Neutr.8h.1"
"8993"	-1.59334286194076	"ARMCX6"	"54470"	0.0248954682414201	"M.Neutr.8h.1"
"8844"	-1.68653114253153	"ARL9"	"132946"	0.0496194497509084	"M.Neutr.8h.1"
"851"	-1.44729623324271	"ARHGEF38"	"54848"	0.0564666659544593	"M.Neutr.8h.1"
"574"	-1.3256643149064	"ANAPC5"	"51433"	0.0313023503847812	"M.Neutr.8h.1"
"528"	-1.37504689794554	"AMIGO1"	"57463"	0.079851721166126	"M.Neutr.8h.1"
"5096"	-1.37580027945858	"ALPPL2"	"251"	0.0821528250382108	"M.Neutr.8h.1"
"5066"	-1.44029727583035	"ALPK2"	"115701"	0.0117782106389203	"M.Neutr.8h.1"
"4215"	-1.36098912488133	"AK4"	"205"	0.0799188440504767	"M.Neutr.8h.1"
"416"	-1.40148285467899	"AJAP1"	"55966"	0.073123335290154	"M.Neutr.8h.1"
"315"	-1.49620967431496	"ADIPOQ"	"9370"	0.0391387550856581	"M.Neutr.8h.1"
"2825"	-1.39513956929787	"ADGRA3"	"166647"	0.0302631938444523	"M.Neutr.8h.1"
"2373"	-1.32372363982151	"ADAM8"	"101"	0.0740691789512926	"M.Neutr.8h.1"
"1556"	-1.48816594746364	"ACKR4"	"51554"	0.0558623258975326	"M.Neutr.8h.1"
"92"	-1.33875620127103	"AADACL2"	"344752"	0.04578008583442	"M.Neutr.8h.1"
"144071"	-1.70061359371699	"ZNF99"	"7652"	0.0127977055539911	"Musc.Skel.24h.1"
"143952"	-1.58569577378129	"ZNF850"	"342892"	0.00049592669204409	"Musc.Skel.24h.1"
"143941"	-1.5021034737503	"ZNF85"	"7639"	0.00467050869072843	"Musc.Skel.24h.1"
"143283"	-1.7982217062288	"ZNF730"	"100129543"	0.000599782633125247	"Musc.Skel.24h.1"
"143241"	-1.7218616440906	"ZNF724"	"440519"	0.0128573245782988	"Musc.Skel.24h.1"
"143232"	-1.5286597976635	"ZNF711"	"7552"	0.000972200614933877	"Musc.Skel.24h.1"
"142943"	-1.81089468625186	"ZNF66"	"7617"	0.000210969826380979	"Musc.Skel.24h.1"
"142752"	-2.49657769336705	"ZNF618"	"114991"	2.49920953658128e-05	"Musc.Skel.24h.1"
"142201"	-1.70389936172949	"ZNF532"	"55205"	4.3745136951718e-05	"Musc.Skel.24h.1"
"141843"	-1.50874748364939	"ZNF467"	"168544"	0.000297973938842853	"Musc.Skel.24h.1"
"141393"	-1.67795077304086	"ZNF367"	"195828"	3.54630803742347e-05	"Musc.Skel.24h.1"
"140893"	-2.36252431971965	"ZNF280D"	"54816"	7.86324546519717e-06	"Musc.Skel.24h.1"
"140841"	-2.61669045457532	"ZNF280A"	"129025"	2.47703987831052e-06	"Musc.Skel.24h.1"
"139933"	-1.77537621967003	"ZGRF1"	"55345"	0.00166524854016325	"Musc.Skel.24h.1"
"139611"	-2.00533646849283	"ZFP36L2"	"678"	6.03730305190894e-05	"Musc.Skel.24h.1"
"139561"	-1.64097010220703	"ZFP14"	"57677"	0.0419421910928901	"Musc.Skel.24h.1"
"138213"	-1.87966549372119	"XRCC2"	"7516"	0.000222693745875191	"Musc.Skel.24h.1"
"138092"	-1.73151701332177	"XKRX"	"402415"	0.0017455795556151	"Musc.Skel.24h.1"
"138013"	-1.87256700746641	"XK"	"7504"	0.000166656536029615	"Musc.Skel.24h.1"
"137541"	-2.29363321808034	"WIPF3"	"644150"	4.81504409297829e-05	"Musc.Skel.24h.1"
"137202"	-2.45439473077111	"WDR76"	"79968"	1.60889434551794e-06	"Musc.Skel.24h.1"
"137071"	-1.50094739433612	"WDR49"	"151790"	0.000813872813509151	"Musc.Skel.24h.1"
"136222"	-3.0017942620517	"VSIG4"	"11326"	1.74980008217627e-06	"Musc.Skel.24h.1"
"135534"	-2.33914851153014	"VCAN"	"1462"	4.01630877458587e-05	"Musc.Skel.24h.1"
"135521"	-1.81041143439841	"VCAM1"	"7412"	0.000236880992452409	"Musc.Skel.24h.1"
"135462"	-2.64001432863444	"VAT1L"	"57687"	2.13937776923197e-06	"Musc.Skel.24h.1"
"135431"	-1.58429017476476	"VASH1"	"22846"	0.000128859733407007	"Musc.Skel.24h.1"
"134941"	-1.5326717889422	"USP51"	"158880"	0.00232764568183845	"Musc.Skel.24h.1"
"134793"	-2.45471656372404	"USP31"	"57478"	1.43784466090408e-06	"Musc.Skel.24h.1"
"134613"	-1.58088132008393	"USP1"	"7398"	0.000395307763874673	"Musc.Skel.24h.1"
"134212"	-1.7042810381789	"UNC79"	"57578"	0.000122666501925491	"Musc.Skel.24h.1"
"134152"	-1.58306074466661	"UNC13C"	"440279"	0.00176021361922378	"Musc.Skel.24h.1"
"134035"	-1.67115689404532	"UHRF1"	"29128"	9.94277679550633e-05	"Musc.Skel.24h.1"
"133141"	-1.69319375879669	"UBA5"	"79876"	0.000909463667612265	"Musc.Skel.24h.1"
"133002"	-2.35098676717698	"TYMS"	"7298"	1.06088639692599e-05	"Musc.Skel.24h.1"
"132433"	-1.56111589451719	"TUBA8"	"51807"	0.000512936747405816	"Musc.Skel.24h.1"
"132032"	-1.50428571219007	"TTC30B"	"150737"	0.0034536007401238	"Musc.Skel.24h.1"
"132003"	-1.6316066480961	"TTC29"	"83894"	0.00116500632968826	"Musc.Skel.24h.1"
"131611"	-1.66954992555062	"TSPAN14"	"81619"	5.75429690786019e-05	"Musc.Skel.24h.1"
"131291"	-1.61798119937663	"TRPM2"	"7226"	0.000852508298213467	"Musc.Skel.24h.1"
"130473"	-1.51824073112493	"TRIM32"	"22954"	0.0023011761512049	"Musc.Skel.24h.1"
"129833"	-5.50793429708441	"TRGJP2"	"6972"	0.00507865985914603	"Musc.Skel.24h.1"
"129823"	-3.76886677313676	"TRGJP1"	"6971"	8.36370824514534e-05	"Musc.Skel.24h.1"
"129812"	-2.0294795503116	"TRGC2"	"6967"	0.0383215015552537	"Musc.Skel.24h.1"
"129801"	-2.06199608399741	"TRGC1"	"6966"	0.00145813441065746	"Musc.Skel.24h.1"
"128645"	-4.48556863506401	"TRAJ9"	"28746"	1.11060779243178e-07	"Musc.Skel.24h.1"
"128633"	-3.96754997244999	"TRAJ7"	"28748"	0.000336450925755038	"Musc.Skel.24h.1"
"128613"	-3.3246179574241	"TRAJ6"	"28749"	0.000210430013935764	"Musc.Skel.24h.1"
"128561"	-1.89653923906146	"TRAJ52"	"28703"	0.00762547330532465	"Musc.Skel.24h.1"
"128544"	-2.7169370538741	"TRAJ5"	"28750"	0.000126027617069401	"Musc.Skel.24h.1"
"128532"	-2.00532805837808	"TRAJ47"	"28708"	0.00592732731659281	"Musc.Skel.24h.1"
"128502"	-1.89872445717572	"TRAJ4"	"28751"	0.000297358690114809	"Musc.Skel.24h.1"
"128482"	-1.5778854980727	"TRAJ36"	"28719"	0.0093219250787658	"Musc.Skel.24h.1"
"128472"	-3.11453730118715	"TRAJ35"	"28720"	0.000195423043461058	"Musc.Skel.24h.1"
"128462"	-2.92535376398521	"TRAJ34"	"28721"	0.000162553994804488	"Musc.Skel.24h.1"
"128452"	-2.9810135194698	"TRAJ31"	"28724"	1.28459998129597e-05	"Musc.Skel.24h.1"
"128402"	-3.59785709786057	"TRAJ22"	"28733"	2.76926027457053e-06	"Musc.Skel.24h.1"
"128394"	-3.99651553003043	"TRAJ21"	"28734"	1.53975405065937e-06	"Musc.Skel.24h.1"
"128382"	-4.06604977696333	"TRAJ17"	"28738"	0.000110522678788574	"Musc.Skel.24h.1"
"128375"	-3.95550026480603	"TRAJ14"	"28741"	5.17168389886177e-06	"Musc.Skel.24h.1"
"128262"	-3.29012742615306	"TRAC"	"28755"	6.23979260670217e-06	"Musc.Skel.24h.1"
"128161"	-1.73189347658347	"TPST1"	"8460"	3.18389052809756e-05	"Musc.Skel.24h.1"
"127961"	-1.55275434230056	"TPGS2"	"25941"	0.00052186508001013	"Musc.Skel.24h.1"
"127681"	-1.52322935817343	"TOP2A"	"7153"	0.00528218795652372	"Musc.Skel.24h.1"
"127214"	-2.46942947912425	"TNFSF18"	"8995"	2.87650186591858e-05	"Musc.Skel.24h.1"
"126892"	-1.53767943586959	"TMTC1"	"83857"	0.000303560254477155	"Musc.Skel.24h.1"
"126722"	-3.02771268911302	"TMIGD3"	"57413"	9.87850403498201e-07	"Musc.Skel.24h.1"
"126492"	-1.61303322816239	"TMEM71"	"137835"	0.000778889585318755	"Musc.Skel.24h.1"
"126112"	-1.67107268828239	"TMEM255A"	"55026"	7.94557322809503e-05	"Musc.Skel.24h.1"
"125471"	-1.8071233792405	"TMEM173"	"340061"	4.51066297652141e-05	"Musc.Skel.24h.1"
"125411"	-1.65397009580409	"TMEM164"	"84187"	0.000159847859996342	"Musc.Skel.24h.1"
"124582"	-1.91228398760925	"TLR8"	"51311"	3.29499250368517e-05	"Musc.Skel.24h.1"
"124572"	-1.60881220832728	"TLR7"	"51284"	0.00580558935657678	"Musc.Skel.24h.1"
"124562"	-1.69729535951785	"TLR6"	"10333"	3.77286135871376e-05	"Musc.Skel.24h.1"
"124523"	-1.74775153533276	"TLR1"	"7096"	8.8881733966483e-05	"Musc.Skel.24h.1"
"124511"	-1.5807593070492	"TLN2"	"83660"	0.000356520173740055	"Musc.Skel.24h.1"
"124026"	-1.60408505328263	"TICRR"	"90381"	7.82819116231828e-05	"Musc.Skel.24h.1"
"123932"	-2.73045213209105	"THSD7A"	"221981"	1.76829707268802e-06	"Musc.Skel.24h.1"
"123712"	-3.06638550827418	"THBS2"	"7058"	1.44601404844215e-05	"Musc.Skel.24h.1"
"123574"	-2.6262760483986	"TGM5"	"9333"	5.34405285636621e-05	"Musc.Skel.24h.1"
"123471"	-1.59306746794265	"TGFBI"	"7045"	0.000191440291881366	"Musc.Skel.24h.1"
"123201"	-1.51331308373722	"TEX9"	"374618"	0.0111805403994106	"Musc.Skel.24h.1"
"123092"	-2.07108609676329	"TEX30"	"93081"	7.85919612107971e-05	"Musc.Skel.24h.1"
"122941"	-1.51049018607638	"TET1"	"80312"	0.000180581846673117	"Musc.Skel.24h.1"
"122916"	-1.88808018710111	"TESC"	"54997"	5.81746506950564e-05	"Musc.Skel.24h.1"
"122542"	-3.10664380134333	"TDO2"	"6999"	3.71522291184725e-05	"Musc.Skel.24h.1"
"122264"	-1.80119517716074	"TCF12"	"6938"	2.09442643675814e-05	"Musc.Skel.24h.1"
"122082"	-1.90306583188531	"TBL2"	"26608"	9.25374095023107e-06	"Musc.Skel.24h.1"
"120897"	-1.60995854260479	"TACC3"	"10460"	0.000803357674711761	"Musc.Skel.24h.1"
"120652"	-3.17542872762932	"SYNPO2"	"171024"	1.73444577259378e-07	"Musc.Skel.24h.1"
"119952"	-4.95171729856591	"SUCNR1"	"56670"	2.11507584871333e-06	"Musc.Skel.24h.1"
"119671"	-1.57188279117421	"STRADB"	"55437"	0.000301990230776666	"Musc.Skel.24h.1"
"119663"	-1.53533751726427	"STRA8"	"346673"	0.000264954954621806	"Musc.Skel.24h.1"
"119313"	-1.71945991049804	"STIL"	"6491"	9.91884927463996e-05	"Musc.Skel.24h.1"
"119042"	-1.96768058667766	"STARD13"	"90627"	7.77887429240867e-06	"Musc.Skel.24h.1"
"118904"	-1.51972391421436	"STAB1"	"23166"	0.00060827750577845	"Musc.Skel.24h.1"
"118891"	-1.5767646248225	"ST8SIA6"	"338596"	0.0180069729365577	"Musc.Skel.24h.1"
"118651"	-1.52152240168967	"SSH2"	"85464"	0.000185645820628986	"Musc.Skel.24h.1"
"118613"	-1.55671400813196	"SSBP4"	"170463"	0.00012236057984236	"Musc.Skel.24h.1"
"117932"	-1.96467377558129	"SPRY2"	"10253"	5.386408171128e-05	"Musc.Skel.24h.1"
"117681"	-1.79386850314655	"SPOCK1"	"6695"	0.000108874488355729	"Musc.Skel.24h.1"
"117494"	-1.50457001140179	"SPIN4"	"139886"	0.000546054640610415	"Musc.Skel.24h.1"
"117203"	-2.39793395088404	"SPC25"	"57405"	5.80487262958519e-05	"Musc.Skel.24h.1"
"116561"	-1.55053146828346	"SOX4"	"6659"	0.000536292789685436	"Musc.Skel.24h.1"
"116392"	-1.59563787721931	"SORT1"	"6272"	0.000832969088334098	"Musc.Skel.24h.1"
"116301"	-1.62678851589038	"SOCS6"	"9306"	0.000192339235718659	"Musc.Skel.24h.1"
"116292"	-1.56907435584664	"SOBP"	"55084"	0.000753799056648838	"Musc.Skel.24h.1"
"116251"	-1.53106378720583	"SNX5"	"27131"	0.00037985223330821	"Musc.Skel.24h.1"
"116241"	-1.546809290193	"SNX30"	"401548"	0.000595968944689259	"Musc.Skel.24h.1"
"116185"	-2.19806765180777	"SNX18"	"112574"	8.62701369297758e-06	"Musc.Skel.24h.1"
"115674"	-1.5098218166849	"SMOX"	"54498"	0.00129472733656781	"Musc.Skel.24h.1"
"115561"	-1.91894975405479	"SMIM4"	"440957"	4.79545392271218e-05	"Musc.Skel.24h.1"
"115222"	-1.73965552004977	"SMC2"	"10592"	0.000669747865738673	"Musc.Skel.24h.1"
"114932"	-2.87343030365839	"SLITRK5"	"26050"	0.00010080936464433	"Musc.Skel.24h.1"
"114852"	-1.67304138735159	"SLF1"	"84250"	0.000168836323402196	"Musc.Skel.24h.1"
"114821"	-2.56051017115836	"SLCO4C1"	"353189"	0.000117411372945211	"Musc.Skel.24h.1"
"114691"	-1.56679397620406	"SLC9B1"	"150159"	0.0239338197350369	"Musc.Skel.24h.1"
"114514"	-2.14081628360006	"SLC8A1"	"6546"	1.40512651438446e-05	"Musc.Skel.24h.1"
"114492"	-1.83167624594575	"SLC7A8"	"23428"	0.000240254061284724	"Musc.Skel.24h.1"
"114021"	-1.54903361309004	"SLC46A1"	"113235"	0.000312911000997068	"Musc.Skel.24h.1"
"113891"	-1.52545423472533	"SLC44A1"	"23446"	0.00157752200440717	"Musc.Skel.24h.1"
"113671"	-1.62450129872894	"SLC38A5"	"92745"	0.00312010835152554	"Musc.Skel.24h.1"
"113451"	-1.54283227261187	"SLC35B2"	"347734"	0.000129550679131461	"Musc.Skel.24h.1"
"113121"	-1.62949522585678	"SLC29A1"	"2030"	0.000110453076525397	"Musc.Skel.24h.1"
"112432"	-2.09034777769858	"SLC22A16"	"85413"	3.84581504392593e-06	"Musc.Skel.24h.1"
"112401"	-1.83711008799903	"SLC20A1"	"6574"	3.02650341231996e-05	"Musc.Skel.24h.1"
"112364"	-1.79138600900428	"SLC1A4"	"6509"	1.98125308195966e-05	"Musc.Skel.24h.1"
"111991"	-1.52404007067906	"SLC10A4"	"201780"	0.00202263239543812	"Musc.Skel.24h.1"
"111792"	-1.69436572499815	"SKA3"	"221150"	0.00125302795248061	"Musc.Skel.24h.1"
"111784"	-1.99762653101448	"SKA1"	"220134"	0.000171427442308422	"Musc.Skel.24h.1"
"111513"	-2.00974599657905	"SIGLEC10"	"89790"	4.95080042593627e-05	"Musc.Skel.24h.1"
"111341"	-2.17897538232266	"SHMT1"	"6470"	3.74569351952615e-05	"Musc.Skel.24h.1"
"111223"	-2.07118297980892	"SHCBP1"	"79801"	2.37029312616882e-05	"Musc.Skel.24h.1"
"110402"	-1.90594593644348	"SETDB2"	"83852"	2.13629829189423e-05	"Musc.Skel.24h.1"
"110252"	-1.88036842029019	"SESN1"	"27244"	0.000152320761066455	"Musc.Skel.24h.1"
"110192"	-2.35383218029122	"SERPINI2"	"5276"	0.000461337680387087	"Musc.Skel.24h.1"
"110162"	-1.6300888379304	"SERPINF1"	"5176"	8.41265967822558e-05	"Musc.Skel.24h.1"
"109814"	-1.57128443680083	"SEPT9"	"10801"	0.000141715656989476	"Musc.Skel.24h.1"
"109682"	-1.55457896966486	"SENP6"	"26054"	0.00243277578643528	"Musc.Skel.24h.1"
"109471"	-2.20371612462429	"SEMA3A"	"10371"	3.93420405198102e-05	"Musc.Skel.24h.1"
"109291"	-1.76567261911076	"SECTM1"	"6398"	0.000149598780104655	"Musc.Skel.24h.1"
"108861"	-1.55546502159346	"SCUBE1"	"80274"	0.000434053484429543	"Musc.Skel.24h.1"
"108822"	-2.13737184542642	"SCRN1"	"9805"	0.000140926040943793	"Musc.Skel.24h.1"
"108582"	-2.30737733107095	"SCIN"	"85477"	0.0018766145802872	"Musc.Skel.24h.1"
"108571"	-2.65019848829685	"SCIMP"	"388325"	1.48795681784876e-05	"Musc.Skel.24h.1"
"108321"	-1.52631324293325	"SCAI"	"286205"	0.00336037997727046	"Musc.Skel.24h.1"
"108152"	-2.10450249598017	"SATB1"	"6304"	2.80846852538385e-06	"Musc.Skel.24h.1"
"108141"	-1.71119538087157	"SASS6"	"163786"	0.000293176085169785	"Musc.Skel.24h.1"
"107501"	-1.58998121519107	"RXRA"	"6256"	0.000469620299423933	"Musc.Skel.24h.1"
"107383"	-1.93736896968263	"RUNX3"	"864"	1.96299798944933e-05	"Musc.Skel.24h.1"
"107322"	-1.60907632464807	"RTTN"	"25914"	0.00013222522521492	"Musc.Skel.24h.1"
"106903"	-1.7617275421487	"RRM2"	"6241"	8.01828204083649e-05	"Musc.Skel.24h.1"
"105811"	-1.69239074888842	"RPA1"	"6117"	5.44268054090489e-05	"Musc.Skel.24h.1"
"104992"	-1.51413856263361	"RNF144A"	"9781"	0.00138364522790273	"Musc.Skel.24h.1"
"104911"	-2.64871827770646	"RNF125"	"54941"	9.67113955847083e-06	"Musc.Skel.24h.1"
"104751"	-1.66151381283114	"RNASEH2A"	"10535"	0.00230008498387259	"Musc.Skel.24h.1"
"104701"	-1.59849340186872	"RNASE3"	"6037"	0.00450083618232445	"Musc.Skel.24h.1"
"104251"	-1.54878347617593	"RIMBP3B"	"440804"	0.00520650985202601	"Musc.Skel.24h.1"
"103822"	-1.51654503125067	"RGS2"	"5997"	0.000811828305579488	"Musc.Skel.24h.1"
"103812"	-1.71131733938152	"RGS19"	"10287"	3.08418321558942e-05	"Musc.Skel.24h.1"
"103802"	-3.04304049700629	"RGS18"	"64407"	1.31742623580927e-05	"Musc.Skel.24h.1"
"103772"	-1.81572610268117	"RGS13"	"6003"	0.000335119402736559	"Musc.Skel.24h.1"
"103762"	-1.58782706668495	"RGS12"	"6002"	0.00101839206678235	"Musc.Skel.24h.1"
"103552"	-1.9774227562216	"RFX8"	"731220"	1.44162972647148e-05	"Musc.Skel.24h.1"
"103361"	-1.86239994655608	"RFC4"	"5984"	3.88223648053902e-05	"Musc.Skel.24h.1"
"103352"	-2.00435911444603	"RFC3"	"5983"	1.71690117968055e-05	"Musc.Skel.24h.1"
"103334"	-1.77868225848569	"REXO5"	"81691"	2.39833068652777e-05	"Musc.Skel.24h.1"
"103181"	-1.64089942185652	"REP15"	"387849"	0.0431877768803432	"Musc.Skel.24h.1"
"103021"	-1.62091731162075	"RECK"	"8434"	0.000123720646989643	"Musc.Skel.24h.1"
"102802"	-3.34045121368296	"RCBTB2"	"1102"	1.70447567283933e-06	"Musc.Skel.24h.1"
"102371"	-1.52108403292812	"RBL1"	"5933"	0.000294783681444897	"Musc.Skel.24h.1"
"102313"	-1.59335519291189	"RBBP8"	"5932"	0.000118452980107815	"Musc.Skel.24h.1"
"102043"	-1.93151843545649	"RASGRF1"	"5923"	6.70287114225731e-05	"Musc.Skel.24h.1"
"101973"	-1.76028919246756	"RASA3"	"22821"	0.000138501698383751	"Musc.Skel.24h.1"
"101952"	-1.67522562472833	"RASA1"	"5921"	6.8957412854631e-05	"Musc.Skel.24h.1"
"101472"	-1.88016392972345	"RAD51AP1"	"10635"	0.000104546857000868	"Musc.Skel.24h.1"
"101462"	-2.0116405311264	"RAD51"	"5888"	0.000407031820311209	"Musc.Skel.24h.1"
"100931"	-1.9468632600101	"RAB27A"	"5873"	0.000130130382463303	"Musc.Skel.24h.1"
"100591"	-1.5016473652338	"QPRT"	"23475"	0.000432703656918744	"Musc.Skel.24h.1"
"100471"	-1.61200329225499	"PYGL"	"5836"	0.000260410497010087	"Musc.Skel.24h.1"
"100371"	-1.55107038778385	"PXK"	"54899"	0.000227974551486362	"Musc.Skel.24h.1"
"100112"	-1.51853339169277	"PTPRS"	"5802"	0.000231029960158288	"Musc.Skel.24h.1"
"99933"	-2.21696164729731	"PTPN22"	"26191"	0.000154282472773615	"Musc.Skel.24h.1"
"99852"	-1.81269222448238	"PTP4A3"	"11156"	5.22626572829068e-05	"Musc.Skel.24h.1"
"99792"	-1.64086240875717	"PTMA"	"5757"	0.000670638827605675	"Musc.Skel.24h.1"
"99452"	-2.56612243073563	"PTAFR"	"5724"	0.000164073578532507	"Musc.Skel.24h.1"
"98831"	-1.79012717448698	"PSIP1"	"11168"	5.09230135005075e-05	"Musc.Skel.24h.1"
"98675"	-2.7314645917666	"PRTFDC1"	"56952"	5.65383596871223e-06	"Musc.Skel.24h.1"
"97941"	-1.52789484888912	"PRPS1"	"5631"	0.000222867469904655	"Musc.Skel.24h.1"
"97313"	-1.77217336265746	"PRKACB"	"5567"	0.000131819528765516	"Musc.Skel.24h.1"
"97254"	-1.50380203629649	"PRIM2"	"5558"	0.00187603108498962	"Musc.Skel.24h.1"
"96962"	-1.57458962596595	"PRC1"	"9055"	0.000331158626827442	"Musc.Skel.24h.1"
"96822"	-1.5642374478287	"PRAME"	"23532"	0.000560699170927796	"Musc.Skel.24h.1"
"95451"	-1.6611901467241	"PPARG"	"5468"	0.000111936779650055	"Musc.Skel.24h.1"
"94681"	-1.61237523289481	"POLA1"	"5422"	0.000331203631362188	"Musc.Skel.24h.1"
"94127"	-1.60468525306481	"PLXND1"	"23129"	0.00122874789829421	"Musc.Skel.24h.1"
"94033"	-2.97807065794356	"PLVAP"	"83483"	1.09844670472078e-05	"Musc.Skel.24h.1"
"94022"	-1.63040880821459	"PLTP"	"5360"	8.07996673476804e-05	"Musc.Skel.24h.1"
"93953"	-2.89127210686545	"PLPPR3"	"79948"	5.53235141407863e-06	"Musc.Skel.24h.1"
"93582"	-1.57331423708215	"PLEKHG5"	"57449"	0.000553860633648487	"Musc.Skel.24h.1"
"93393"	-1.53689049953467	"PLD4"	"122618"	0.000138193358606691	"Musc.Skel.24h.1"
"93322"	-1.73458112162019	"PLCXD1"	"55344"	1.99823418112834e-05	"Musc.Skel.24h.1"
"93182"	-2.28160826239859	"PLAC8"	"51316"	1.21252917595369e-05	"Musc.Skel.24h.1"
"93154"	-1.95961132522924	"PLA2G7"	"7941"	2.60497008185909e-05	"Musc.Skel.24h.1"
"93061"	-1.71746105414008	"PLA2G2C"	"391013"	0.000132895010746647	"Musc.Skel.24h.1"
"93041"	-1.56600112036847	"PLA2G15"	"23659"	0.000280967087529206	"Musc.Skel.24h.1"
"92533"	-1.62309406448254	"PIP4K2A"	"5305"	0.000189953949375994	"Musc.Skel.24h.1"
"92512"	-1.85232037299615	"PINLYP"	"390940"	1.25763551484413e-05	"Musc.Skel.24h.1"
"92431"	-1.62926355988414	"PIK3R6"	"146850"	0.000502552015015525	"Musc.Skel.24h.1"
"92381"	-1.51344270223262	"PIK3CG"	"5294"	0.000332487615681188	"Musc.Skel.24h.1"
"92371"	-1.57476835449655	"PIK3CD"	"5293"	0.000398821114556413	"Musc.Skel.24h.1"
"92192"	-1.93041141719082	"PIGR"	"5284"	0.000246846718249212	"Musc.Skel.24h.1"
"91411"	-2.08680467864809	"PHACTR3"	"116154"	0.00091610869253366	"Musc.Skel.24h.1"
"91101"	-1.5599473959578	"PGA5"	"5222"	0.000769239867907601	"Musc.Skel.24h.1"
"91024"	-1.86660415473086	"PFKFB3"	"5209"	3.26392287659226e-05	"Musc.Skel.24h.1"
"90343"	-1.63383942335353	"PDK4"	"5166"	0.000383643286028226	"Musc.Skel.24h.1"
