"FC"	"Gene.Name"	"Gene.ID"	"P.Value"	"dataset"
2.23012468558035	"RTN3"	"10313"	0.00012502182403579	"E.Pr.24h.2"
1.98532426001535	"PTGS2"	"5743"	7.04805526722634e-05	"E.Pr.24h.2"
1.63546769391447	"PTGES"	"9536"	0.000162150010907455	"E.Pr.24h.2"
1.61981895700721	"NOX1"	"27035"	5.96511187427473e-05	"E.Pr.24h.2"
1.52754938595836	"IGFBP3"	"3486"	6.15690438380416e-05	"E.Pr.24h.2"
1.59855382565539	"CST3"	"1471"	0.00160995061466995	"E.Pr.24h.2"
3.778600221924	"CD14"	"929"	2.20004910345782e-08	"E.Pr.24h.2"
23.2835999001771	"CAMP"	"820"	3.74379533958432e-11	"E.Pr.24h.2"
5.35178448656898	"CA2"	"760"	6.25750734484053e-09	"E.Pr.24h.2"
1.51505681227474	"CA12"	"771"	0.00010225631471715	"E.Pr.24h.2"
1.65300762035549	"ALOX5AP"	"241"	1.67128705095832e-05	"E.Pr.24h.2"
1.51111652628201	"AKR1B1"	"231"	0.000132831629439299	"E.Pr.24h.2"
1.52110306861627	"ACTA2"	"59"	0.000257685022548369	"E.Pr.24h.2"
2.1941096845577	"THBD"	"7056"	7.1850486529836e-09	"E.Pr.24h.3"
1.59605228151263	"SERPINE1"	"5054"	6.31500514288882e-08	"E.Pr.24h.3"
1.52598114321325	"PLAUR"	"5329"	9.9234662076513e-05	"E.Pr.24h.3"
1.98150232547459	"THBD"	"7056"	3.11587442312285e-07	"E.Pr.48h.1"
1.52175815482849	"HSPG2"	"3339"	2.34459344863438e-06	"E.Pr.48h.1"
1.63148117553022	"CA12"	"771"	8.351797026862e-06	"E.Pr.48h.1"
2.86295785726625	"MMP12"	"4321"	0.03021413172277	"E.Pr.48h.2"
1.86831723818301	"ICAM1"	"3383"	0.0098866300674449	"E.Pr.48h.2"
1.5745940731457	"CDKN1C"	"1028"	0.0409006908316566	"E.Pr.48h.2"
1.79969391060579	"CCL2"	"6347"	0.0356120484789302	"E.Pr.48h.2"
2.91954234248447	"AHR"	"196"	0.0194794057966288	"E.Pr.48h.2"
1.53195080806884	"ACE2"	"59272"	0.0229845052378692	"E.Pr.48h.2"
1.5673020900518	"PLAT"	"5327"	0.0146274648685891	"E.Pr.48h.3"
1.66159707727571	"CNR1"	"1268"	0.0184460948946763	"E.Pr.48h.3"
1.60727381443467	"CD40LG"	"959"	0.00340589748893188	"E.Pr.48h.3"
5.38594938467832	"THBD"	"7056"	2.28518942044198e-15	"E.Pr.6h.1"
2.5991748138882	"SERPINE1"	"5054"	8.58063842118507e-14	"E.Pr.6h.1"
2.29488193338923	"NGF"	"4803"	8.95393519679808e-09	"E.Pr.6h.1"
2.34690849725254	"NFE2L2"	"4780"	5.6887095443773e-05	"E.Pr.6h.1"
